1.8863	21.5368	0.8
1.18863	20.5973	0.9
0.820413	16.0002	1
1.22739	18.5482	1.1
1.67959	25.6044	1.2
2.04134	23.7293	1.3
2.13824	26.2773	1.4
2.66796	25.9332	1.5
3.38501	41.5806	1.6
3.77261	43.7885	1.7
3.22997	46.8468	1.8
2.61628	52.7973	1.9
2.49354	33.3144	2
3.08786	28.2069	2.1
2.95866	27.4376	2.2
3.0168	29.3901	2.3
3.55297	31.4278	2.4
3.63049	31.8493	2.5
4.25711	37.2893	2.6
5.08398	47.1526	2.7
5.47158	54.5491	2.8
5.60078	49.0163	2.9
5.57494	52.585	3
6.32429	51.1351	3.1
5.74935	53.8533	3.2
5.43928	39.8994	3.3
4.03747	26.2858	3.4
2.81654	18.9667	3.5
2.21576	20.8342	3.6
2.54522	21.9362	3.7
2.28036	18.9552	3.8
1.71835	19.802	3.9
2.18346	15.9704	4
2.00904	19.7093	4.1
2.06718	19.7055	4.2
1.72481	20.0419	4.3
1.89276	20.4633	4.4
2.31912	21.0549	4.5
2.32558	21.0511	4.6
2.3708	19.261	4.7
2.29328	15.0892	4.8
1.94444	18.828	4.9
1.74419	15.6769	5
1.78941	15.8433	5.1
1.73773	10.3105	5.2
1.33075	12.178	5.3
1.16279	11.2385	5.4
1.05943	13.3612	5.5
1.22093	15.0586	5.6
1.27907	15.8203	5.7
1.31137	16.2418	5.8
1.68605	17.684	5.9
1.36951	22.8689	6
1.60207	19.0373	6.1
1.67959	17.7576	6.2
1.62145	20.1355	6.3
1.62145	18.1752	6.4
1.36305	20.383	6.5
1.25323	20.9746	6.6
1.42119	21.1409	6.7
1.83463	23.0084	6.8
2.42894	26.2369	6.9
2.42894	23.5962	7
2.26744	22.4865	7.1
2.3385	26.1403	7.2
2.177	23.4146	7.3
1.92506	23.4107	7.4
1.66667	20.3447	7.5
1.45995	21.1064	7.6
1.53747	22.7187	7.7
1.78295	32.0716	7.8
1.24677	30.2815	7.9
2.78424	28.7466	8
3.72093	28.6577	8.1
3.94703	33.2472	8.2
4.21835	37.2412	8.3
4.08269	39.9594	8.4
3.92119	41.6568	8.5
3.53359	39.5265	8.6
3.97287	35.5248	8.7
4.12791	39.5188	8.8
4.17959	40.2805	8.9
3.83721	43.7642	9
1.47287	46.3122	9.1
0.419897	32.1882	9.2
0.749354	24.6139	9.3
2.63566	21.4629	9.4
2.38372	21.5441	9.5
2.03488	27.5796	9.6
1.39535	25.0239	9.7
1.39535	18.4704	9.8
1.32429	16.5102	9.9
1.22093	18.7179	10
1.33721	18.7141	10.1
1.40181	19.5609	10.2
1.32429	18.6214	10.3
1.77649	24.827	10.4
3.02326	35.8811	10.5
2.68088	57.9932	10.6
0.723514	41.5726	10.7
2.28036	36.0397	10.8
3.30749	31.8679	10.9
3.32041	35.6068	11
3.32041	43.0883	11.1
4.06331	42.6592	11.2
4.4186	47.759	11.3
4.32817	46.139	11.4
4.61886	46.5605	11.5
4.9354	50.8097	11.6
4.5478	48.3392	11.7
4.28941	51.1424	11.8
4.65116	48.7569	11.9
4.60594	46.1161	12
4.79328	45.4318	12.1
5.28424	49.2557	12.2
5.89147	54.6108	12.3
5.1292	59.9658	12.4
4.01809	56.1342	12.5
4.18605	50.091	12.6
3.91473	60.2095	12.7
4.87726	56.1227	12.8
3.48837	61.7329	12.9
5.07106	47.9492	13
5.43282	47.0097	13.1
5.73643	54.3211	13.2
4.68992	51.8505	13.3
4.10207	49.9753	13.4
4.06977	48.2703	13.5
4.07623	44.0134	13.6
5.08398	44.4349	13.7
6.00775	58.8914	13.8
6.00129	66.7132	13.9
5.13566	67.56	14
5.34884	67.3861	14.1
5.91085	66.7868	14.2
5.323	65.2519	14.3
4.4509	61.5904	14.4
5.07752	55.7174	14.5
5.323	59.116	14.6
5.93023	64.3009	14.7
6.80233	67.2742	14.8
6.09173	69.567	14.9
6.72481	63.6089	15
6.56977	73.5573	15.1
5.76227	65.8129	15.2
5.01938	61.6411	15.3
4.44444	55.2577	15.4
4.21835	52.3618	15.5
3.92765	47.5945	15.6
3.88243	45.0388	15.7
4.81912	50.3088	15.8
4.55426	57.28	15.9
4.82558	54.299	16
5.14212	49.5318	16.1
5.37468	54.2063	16.2
5.5814	60.4119	16.3
5.24548	58.6218	16.4
6.25323	62.0204	16.5
6.74419	72.6492	16.6
5.76227	72.6454	16.7
4.92248	65.9217	16.8
5.34238	63.5362	16.9
5.43282	64.383	17
4.8062	58.7651	17.1
4.78036	59.3567	17.2
5.94315	63.7761	17.3
6.19509	68.2805	17.4
6.44057	72.7849	17.5
2.51292	91.5796	17.6
