4.10599	7.88177	0.1
3.25551	10.2901	0.2
3.27914	18.0624	0.3
3.38437	33.9354	0.4
3.13994	29.1188	0.5
3.18106	30.8703	0.6
3.74665	40.1752	0.7
3.68871	69.6223	0.8
4.07948	102.901	0.9
6.24181	104.433	1
7.24447	78.1609	1.1
5.74712	55.1724	1.2
3.20116	38.5331	1.3
3.20116	24.6305	1.4
3.85417	30.7608	1.5
4.54214	30.2135	1.6
3.27791	29.6661	1.7
2.52648	32.1839	1.8
2.77739	37.2195	1.9
2.07841	35.9059	2
3.12187	28.6809	2.1
3.41357	30.104	2.2
4.38127	35.9059	2.3
5.01679	39.4089	2.4
4.99381	43.1308	2.5
4.69111	45.3202	2.6
4.24272	42.474	2.7
3.99829	40.0657	2.8
4.1443	40.5036	2.9
4.27867	36.0153	3
4.27317	39.2994	3.1
4.08702	39.6278	3.2
4.04072	38.4236	3.3
4.16926	34.4828	3.4
4.43765	37.8763	3.5
3.7212	36.6721	3.6
3.7157	36.3437	3.7
3.97243	39.0805	3.8
3.41332	38.5331	3.9
1.86936	39.9562	4
3.17538	20.5802	4.1
3.17538	20.5802	4.2
3.68852	28.1336	4.3
3.71799	28.7904	4.4
4.23114	30.4324	4.5
3.9226	35.468	4.6
3.32271	33.0597	4.7
3.11324	39.5183	4.8
4.09842	43.1308	4.9
4.33767	44.4444	5
3.84849	40.613	5.1
3.58658	36.7816	5.2
4.19879	42.5835	5.3
4.89842	49.1516	5.4
5.1843	56.2671	5.5
5.78485	57.1429	5.6
6.35046	67.1045	5.7
6.61302	73.1253	5.8
8.18678	84.6196	5.9
8.90971	90.8593	6
7.43568	83.6344	6.1
6.66095	66.0099	6.2
6.67294	74.22	6.3
7.0637	74.8768	6.4
5.68291	80.2408	6.5
5.03639	55.6103	6.6
3.50991	52.2167	6.7
2.30394	40.9414	6.8
2.58399	32.0744	6.9
3.05052	36.8911	7
3.37136	41.9267	7.1
3.54069	46.3054	7.2
3.87318	48.3853	7.3
4.29309	47.838	7.4
3.8447	50.0274	7.5
5.32522	58.6754	7.6
5.41878	65.353	7.7
5.23263	63.2731	7.8
4.82504	59.2228	7.9
4.36499	58.347	8
4.3828	54.844	8.1
4.66867	56.1576	8.2
4.22028	54.844	8.3
4.12737	46.7433	8.4
4.44238	48.4948	8.5
4.43105	54.4061	8.6
4.93838	57.7997	8.7
6.16831	68.9655	8.8
7.26421	80.8976	8.9
7.84146	90.2025	9
7.50379	92.7203	9.1
7.90622	89.8741	9.2
8.56506	94.5813	9.3
8.83927	91.2972	9.4
8.66478	92.6108	9.5
8.36207	95.8949	9.6
8.05937	95.5665	9.7
7.8266	92.9392	9.8
7.56469	91.5161	9.9
6.98227	89.3268	10
6.35322	81.9923	10.1
5.37453	71.0454	10.2
5.08348	65.4625	10.3
4.68754	56.2671	10.4
4.49556	56.1576	10.5
4.67654	56.1576	10.6
4.53701	57.7997	10.7
4.96275	59.1133	10.8
4.9689	61.0837	10.9
4.54965	60.0985	11
4.78308	58.8944	11.1
4.96988	62.2879	11.2
5.36065	66.4477	11.3
5.39012	60.6459	11.4
5.49534	61.4122	11.5
5.74625	65.1341	11.6
5.15801	62.5068	11.7
5.70611	65.6814	11.8
6.19013	62.8352	11.9
8.49232	72.4685	12
10.2933	92.3919	12.1
10.6317	111.549	12.2
9.6996	114.176	12.3
9.24538	97.2085	12.4
8.30165	91.4067	12.5
7.17144	85.8238	12.6
6.92702	79.1461	12.7
6.73503	76.9568	12.8
6.11764	81.5545	12.9
4.45714	95.5665	13
5.99009	70.6076	13.1
6.08367	61.3027	13.2
5.91499	72.9064	13.3
6.36404	69.7318	13.4
7.4949	87.3563	13.5
6.5978	92.6108	13.6
5.77645	82.8681	13.7
5.70684	76.6284	13.8
5.91696	77.8325	13.9
6.48839	81.9923	14
7.11226	92.173	14.1
7.73613	101.478	14.2
7.33436	97.9748	14.3
8.46522	99.5074	14.4
7.67884	92.7203	14.5
6.74676	88.0131	14.6
6.6655	85.3859	14.7
7.70313	94.0339	14.8
10.1685	124.138	14.9
9.95903	130.268	15
10.0468	114.286	15.1
11.1601	103.448	15.2
10.4903	127.094	15.3
11.2832	125.342	15.4
10.9047	126.108	15.5
11.989	120.635	15.6
11.8786	130.049	15.7
11.0747	140.011	15.8
10.737	138.588	15.9
10.277	124.904	16
9.12347	119.869	16.1
8.66925	100.493	16.2
7.80128	83.9628	16.3
7.76665	63.1637	16.4
7.14343	67.8708	16.5
7.65658	80.6787	16.6
7.80842	106.076	16.7
7.25514	103.996	16.8
7.87901	106.732	16.9
8.0833	112.425	17
7.53002	112.206	17.1
