2.38444	7.95128	0.1
3.39306	28.6083	0.2
3.0825	51.3916	0.3
3.70213	64.0239	0.4
3.60655	72.2838	0.5
4.52235	94.7241	0.6
4.04187	87.8263	0.7
2.49199	61.4326	0.8
1.00285	24.4422	0.9
0.701856	6.05603	1
1.01165	22.7179	1.1
1.52072	21.7871	1.2
0.688774	8.81935	1.3
0.709209	6.41396	1.4
0.54743	5.70612	1.5
0.563088	5.06687	1.6
0.823062	4.34188	1.7
0.485212	3.70263	1.8
1.88488	9.47628	1.9
3.82913	10.466	2
3.50561	4.3226	2.1
3.75876	4.31778	2.2
2.93637	4.36438	2.3
2.36171	4.35956	2.4
2.61759	4.40618	2.5
2.86392	4.40136	2.6
2.65846	4.39654	2.7
2.17389	4.40887	2.8
2.52736	4.40405	2.9
5.44956	7.38277	3
5.91768	15.4026	3.1
5.57574	13.8889	3.2
6.2445	17.965	3.3
7.1917	23.8758	3.4
7.33088	32.17	3.5
7.251	31.6165	3.6
6.91792	30.4629	3.7
6.35828	29.2921	3.8
5.94263	28.1213	3.9
6.2299	32.3002	4
7.69235	43.5608	4.1
8.57403	43.676	4.2
8.4184	47.615	4.3
7.22407	46.2041	4.4
6.46925	38.2604	4.5
6.32726	37.7411	4.6
6.63842	42.726	4.7
7.71528	50.7973	4.8
8.40998	60.1375	4.9
8.38469	67.6258	5
8.99749	67.8096	5.1
9.77749	73.326	5.2
10.1624	72.0867	5.3
10.2613	81.0839	5.4
10.3513	83.0852	5.5
10.5553	83.4748	5.6
10.7061	86.1106	5.7
10.9743	85.0598	5.8
10.6419	87.044	5.9
10.3921	87.365	6
10.5128	87.223	6.1
11.14	78.0618	6.2
11.1843	93.5233	6.3
12.6208	106.259	6.4
12.4925	107.231	6.5
12.2474	109.987	6.6
12.6719	113.6	6.7
13.155	116.116	6.8
12.8854	115.391	6.9
12.1695	110.242	7
11.4535	103.19	7.1
10.7158	96.1205	7.2
9.97391	95.1898	7.3
9.45453	102.61	7.4
9.11054	102.673	7.5
8.95217	98.6561	7.6
8.65663	97.0738	7.7
9.3329	106.808	7.8
10.7326	134.667	7.9
10.4984	158.462	8
8.54456	165.024	8.1
5.09952	107.338	8.2
1.37877	32.9159	8.3
1.5978	36.872	8.4
7.28187	111.627	8.5
14.0463	152.517	8.6
11.9156	145.551	8.7
12.5857	102.165	8.8
9.15299	77.983	8.9
4.56827	56.8876	9
1.95582	33.306	9.1
1.11159	19.3952	9.2
1.0242	7.40474	9.3
0.96888	8.65161	9.4
1.10943	11.5103	9.5
1.1244	10.7339	9.6
1.12982	18.4794	9.7
2.68508	30.906	9.8
4.37547	21.5733	9.9
4.17889	15.1899	10
3.48343	28.6796	10.1
5.74025	83.6645	10.2
3.46903	43.4162	10.3
1.52196	16.9367	10.4
1.45777	9.11297	10.5
1.22024	3.86124	10.6
1.34578	11.864	10.7
1.42763	3.83445	10.8
1.09115	3.12661	10.9
1.18187	3.12179	11
1.15317	3.11697	11.1
1.14426	3.11213	11.2
1.15036	3.10731	11.3
1.15647	3.10249	11.4
1.16257	3.09767	11.5
1.28606	12.6779	11.6
1.62656	29.717	11.7
1.76301	33.3816	11.8
1.58758	30.839	11.9
1.41898	31.5715	12
1.38618	33.6243	12.1
1.17049	18.8389	12.2
1.22164	17.0166	12.3
1.41883	21.6242	12.4
1.4843	21.4822	12.5
1.55456	45.1057	12.6
1.63027	63.8594	12.7
1.577	65.8951	12.8
1.72232	76.3498	12.9
1.76323	78.1454	13
1.71542	77.3689	13.1
1.742	74.7921	13.2
1.76107	82.0575	13.3
1.72418	84.9333	13.4
1.69002	85.5287	13.5
1.66268	82.6432	13.6
1.63739	72.8304	13.7
1.78818	76.1692	13.8
1.94647	87.4298	13.9
2.0952	99.805	14
2.4514	138.243	14.1
2.52507	134.929	14.2
2.8683	138.251	14.3
2.61098	167.67	14.4
2.63414	147.826	14.5
2.60817	140.294	14.6
2.53648	125.817	14.7
2.64768	147.263	14.8
2.62648	136.37	14.9
2.48518	113.783	15
2.44283	115.03	15.1
2.42368	119.432	15.2
2.63179	136.642	15.3
2.16086	150.372	15.4
5.22706	121.766	15.5
