1.62771	20.2101	0.1
1.27812	22.0456	0.2
0.808313	18.5659	0.3
0.876525	21.6032	0.4
0.966906	29.2079	0.5
0.907221	28.7997	0.6
1.00613	25.1865	0.7
1.30882	32.9781	0.8
0.95838	28.3231	0.9
0.990781	24.8167	1
1.66608	35.0923	1.1
1.60128	34.8978	1.2
1.90141	34.5431	1.3
1.85878	40.9993	1.4
1.88265	40.6445	1.5
2.54346	36.23	1.6
3.04055	15.4158	1.7
2.33712	13	1.8
1.87157	10.6465	1.9
2.332	7.64756	2
2.36952	5.15608	2.1
2.85127	5.12187	2.2
2.49656	5.06092	2.3
3.40549	5.05342	2.4
5.24977	10.5213	2.5
6.26017	24.1623	2.6
7.13328	33.7435	2.7
7.97485	37.9561	2.8
8.89486	35.7317	2.9
8.22808	37.3801	3
7.32086	29.3865	3.1
7.25862	31.9164	3.2
7.69347	36.9836	3.3
8.06693	43.0659	3.4
8.56232	42.3105	3.5
7.90834	37.7357	3.6
7.43768	33.5348	3.7
8.36707	42.3147	3.8
8.28436	49.9461	3.9
8.11894	53.1437	4
7.95353	53.8573	4.1
8.18545	44.4748	4.2
7.95609	49.7023	4.3
9.52241	62.1681	4.4
9.67162	66.5944	4.5
10.2762	70.5666	4.6
10.0297	71.0932	4.7
9.29475	67.9073	4.8
8.61007	61.0622	4.9
8.2332	59.826	5
8.12662	60.1925	5.1
8.23917	67.3431	5.2
8.87866	68.1636	5.3
9.32545	74.9669	5.4
8.26645	68.6827	5.5
8.01833	66.7788	5.6
8.47791	71.6591	5.7
10.0459	83.5907	5.8
10.6743	95.8428	5.9
10.5132	97.2242	6
9.59488	93.9849	6.1
10.3938	95.8203	6.2
11.4306	89.9634	6.3
10.6095	99.1974	6.4
9.47551	93.2069	6.5
9.03213	88.552	6.6
9.2129	90.8148	6.7
9.73642	99.0872	6.8
10.4015	108.722	6.9
11.6634	123.832	7
12.5229	125.32	7.1
12.8307	122.241	7.2
12.7113	114.007	7.3
11.7743	136.996	7.4
11.3616	163.938	7.5
11.5867	159.043	7.6
13.5648	162.214	7.7
14.9922	170.139	7.8
15.155	156.109	7.9
13.9255	160.669	8
11.4792	151.447	8.1
8.01066	102.561	8.2
4.39115	79.6444	8.3
1.1886	15.4542	8.4
0.989075	17.8698	8.5
2.22116	24.9937	8.6
2.0097	25.0396	8.7
1.70274	35.1282	8.8
3.98444	61.4294	8.9
3.17016	61.7425	9
1.19797	25.9443	9.1
0.87482	4.54259	9.2
0.747775	4.5351	9.3
0.708553	4.52757	9.4
0.694058	4.52007	9.5
0.67871	4.51257	9.6
0.910631	7.09584	9.7
1.25169	28.2155	9.8
2.46757	56.2796	9.9
2.82739	80.7646	10
2.81034	66.4942	10.1
1.86986	46.9354	10.2
1.64562	56.57	10.3
1.57399	52.1821	10.4
1.86219	65.7697	10.5
1.36168	50.2174	10.6
1.03512	19.3872	10.7
0.947295	8.15421	10.8
1.04023	8.15421	10.9
1.20394	13.0612	11
1.09907	6.59006	11.1
1.03171	4.8197	11.2
1.04791	4.19788	11.3
1.08713	4.00338	11.4
1.10163	3.86234	11.5
1.18689	18.4115	11.6
1.33952	26.9242	11.7
1.28153	19.0107	11.8
1.22441	17.6143	11.9
1.35401	36.8376	12
1.32673	43.3472	12.1
1.29091	42.0576	12.2
1.3361	52.3599	12.3
1.49214	54.2755	12.4
1.40176	53.9207	12.5
1.40432	60.7242	12.6
1.57314	74.926	12.7
1.655	81.0083	12.8
1.72406	85.3277	12.9
1.736	81.6343	13
1.78545	89.7731	13.1
1.98156	88.2432	13.2
2.14612	87.8083	13.3
2.21775	97.0423	13.4
2.53408	118.349	13.5
2.88196	150.286	13.6
3.1531	161.55	13.7
2.8615	149.656	13.8
2.85297	158.944	13.9
3.03714	160.298	14
3.15907	138.176	14.1
3.46006	155.209	14.2
3.62462	189.523	14.3
3.5223	204.018	14.4
3.3765	201.26	14.5
2.94932	162.23	14.6
2.81972	151.645	14.7
3.02862	158.102	14.8
2.99536	162.581	14.9
2.92374	163.722	15
3.17868	169.217	15.1
3.01839	168.355	15.2
2.49912	141.478	15.3
2.34905	111.048	15.4
2.41471	113.044	15.5
2.56136	136.086	15.6
2.89049	172.617	15.7
4.2283	214.41	15.8
5.14575	170.412	15.9
6.94399	119.504	16
