3.66552	6.87879	0.1
2.96678	10.1255	0.2
3.29897	17.3829	0.3
3.27033	33.4209	0.4
3.02405	28.1037	0.5
3.35052	31.1336	0.6
3.7858	41.7514	0.7
3.7457	69.3883	0.8
4.937	105.697	0.9
7.26804	100.055	1
6.51775	72.1904	1.1
4.02062	54.2989	1.2
1.97022	34.6728	1.3
3.56816	22.6349	1.4
3.96907	30.0007	1.5
4.23826	29.1282	1.6
2.54868	29.1227	1.7
2.47423	31.2854	1.8
2.58305	36.4831	1.9
1.95304	34.0929	2
3.37342	26.6078	2.1
3.51088	29.3125	2.2
4.81672	35.0522	2.3
4.97136	38.9493	2.4
4.82245	42.7379	2.5
4.37572	44.5753	2.6
3.96907	40.7758	2.7
3.95189	38.8192	2.8
4.12371	39.7894	2.9
4.2268	35.2312	3
4.14662	38.8029	3.1
3.96907	38.7975	3.2
3.9748	37.8165	3.3
4.23253	33.4751	3.4
4.2268	37.2636	3.5
3.47079	35.849	3.6
3.7858	35.3016	3.7
3.82016	38.765	3.8
2.87514	37.7839	3.9
1.36884	38.8626	4
1.51203	19.6701	4.1
3.6197	20.6404	4.2
3.59107	27.0306	4.3
3.84307	27.784	4.4
4.24399	30.0549	4.5
3.60825	34.8192	4.6
3.10424	32.2121	4.7
3.44788	38.2772	4.8
4.43872	42.6078	4.9
4.1008	43.578	5
3.62543	39.5617	5.1
3.64834	35.5455	5.2
4.36999	42.8029	5.3
4.97709	48.7596	5.4
5.34364	55.3666	5.5
6.03666	57.4209	5.6
6.36884	67.9303	5.7
7.20504	73.2366	5.8
8.68843	83.6376	5.9
8.50515	90.3531	6
6.89576	80.2663	6.1
6.48339	65.3016	6.2
6.76403	74.2934	6.3
6.83849	73.9629	6.4
5.17755	78.9438	6.5
4.41008	54.8734	6.6
2.72623	50.4235	6.7
2.21077	38.1688	6.8
2.66896	31.0089	6.9
3.15006	35.6648	7
3.35052	41.8381	7.1
3.55097	45.41	7.2
4.00916	47.3558	7.3
4.18099	46.4832	7.4
3.88889	49.7297	7.5
5.56128	57.2041	7.6
5.14318	64.1362	7.7
5.05155	61.4209	7.8
4.55899	57.6213	7.9
4.19817	57.1824	8
4.39863	53.5997	8.1
4.5189	55.4371	8.2
4.02062	53.914	8.3
4.12944	45.7786	8.4
4.37572	48.0495	8.5
4.39863	54.4398	8.6
5.4181	56.3856	8.7
6.6953	67.3287	8.8
7.43986	81.6322	8.9
7.60023	89.8653	9
7.44559	91.811	9.1
8.12715	88.7704	9.2
8.57961	94.4018	9.3
8.6827	89.5184	9.4
8.39633	91.139	9.5
8.08133	95.036	9.6
7.81214	94.1633	9.7
7.57159	91.5564	9.8
7.26231	90.1417	9.9
6.66667	87.3179	10
5.87056	79.1823	10.1
4.94845	70.1797	10.2
4.89118	63.2365	10.3
4.49026	53.8003	10.4
4.4559	54.9872	10.5
4.61627	54.9818	10.6
4.49599	56.8192	10.7
4.97136	58.1146	10.8
4.71363	59.8436	10.9
4.42726	58.6458	11
4.7709	57.4479	11.1
5.03436	60.5862	11.2
5.36082	65.1335	11.3
5.30928	58.8409	11.4
5.45819	60.7866	11.5
5.49255	63.7081	11.6
5.07446	60.7758	11.7
5.78465	65.1065	11.8
6.98167	61.307	11.9
9.5189	70.2989	12
10.6243	94.1417	12.1
10.0916	111.914	12.2
9.24399	111.583	12.3
8.83162	96.2935	12.4
7.82932	89.5671	12.5
6.79267	83.7081	12.6
6.74112	77.849	12.7
6.42039	75.784	12.8
5.59565	81.849	12.9
4.24971	96.4778	13
6.51203	70.1308	13.1
5.81901	59.719	13.2
5.87629	73.5888	13.3
6.74685	68.1634	13.4
7.49714	87.8869	13.5
6.11684	90.7	13.6
5.52692	80.1796	13.7
5.65865	75.2962	13.8
5.93356	76.6999	13.9
6.57503	81.7894	14
7.30241	92.2988	14.1
7.64605	99.7732	14.2
7.25086	96.082	14.3
8.2417	98.4615	14.4
7.03322	91.8436	14.5
6.52348	85.9845	14.6
6.7354	84.2446	14.7
8.63688	95.513	14.8
10.4467	122.391	14.9
9.42153	127.806	15
10.4181	111.106	15.1
11.071	101.237	15.2
10.2176	127.464	15.3
11.323	123.231	15.4
10.9908	124.96	15.5
12.0504	118.342	15.6
11.3918	130.044	15.7
10.7216	139.686	15.8
10.4009	136.537	15.9
9.71936	124.174	16
8.76289	117.014	16.1
8.16724	96.7379	16.2
7.41695	83.8327	16.3
7.5315	60.4127	16.4
6.89003	67.8869	16.5
7.71478	81.4317	16.6
7.50286	103.974	16.7
7.15922	102.017	16.8
7.89805	105.806	16.9
7.81214	111.654	17
7.30241	110.239	17.1
